ID,SequenceID,WellPosition,ScanPosition,Tag,RLU,RLU(RQ),Timestamp(ms)
26e58645-ceeb-4412-a02e-407ca82df1b3,0,F:10,,,36490,ValidSlopeSaturation,6234607
26e58645-ceeb-4412-a02e-407ca82df1b3,0,F:11,,,31100,ValidSlopeSaturation,6235098
26e58645-ceeb-4412-a02e-407ca82df1b3,0,F:12,,,35860,ValidSlopeSaturation,6235586
26e58645-ceeb-4412-a02e-407ca82df1b3,0,F:13,,,34230,ValidSlopeSaturation,6236068
26e58645-ceeb-4412-a02e-407ca82df1b3,0,F:14,,,31820,ValidSlopeSaturation,6236561
26e58645-ceeb-4412-a02e-407ca82df1b3,0,F:15,,,31590,ValidSlopeSaturation,6237040
26e58645-ceeb-4412-a02e-407ca82df1b3,0,F:16,,,38060,ValidSlopeSaturation,6237523
26e58645-ceeb-4412-a02e-407ca82df1b3,0,F:17,,,28210,ValidSlopeSaturation,6238021
26e58645-ceeb-4412-a02e-407ca82df1b3,0,F:18,,,35710,ValidSlopeSaturation,6238505
26e58645-ceeb-4412-a02e-407ca82df1b3,0,F:19,,,34180,ValidSlopeSaturation,6238996
26e58645-ceeb-4412-a02e-407ca82df1b3,0,F:20,,,33300,ValidSlopeSaturation,6239484
26e58645-ceeb-4412-a02e-407ca82df1b3,0,F:21,,,31860,ValidSlopeSaturation,6239977
26e58645-ceeb-4412-a02e-407ca82df1b3,0,F:22,,,31300,ValidSlopeSaturation,6240463
26e58645-ceeb-4412-a02e-407ca82df1b3,0,F:23,,,29580,ValidSlopeSaturation,6240954
26e58645-ceeb-4412-a02e-407ca82df1b3,0,F:24,,,39400,ValidSlopeSaturation,6241445
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:1,,,38820,ValidSlopeSaturation,6243281
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:2,,,41880,ValidSlopeSaturation,6243760
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:3,,,10070,ValidSlopeSaturation,6244250
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:4,,,7913,ValidSlopeSaturation,6244738
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:5,,,18080,ValidSlopeSaturation,6245229
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:6,,,19790,ValidSlopeSaturation,6245710
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:7,,,27870,ValidSlopeSaturation,6246193
26e58645-ceeb-4412-a02e-407ca82df1b3,0,G:8,,,26890,ValidSlopeSaturation,6246686
